,id,starttime,endtime,location,car_type,car_id
8977,c_loc_7_green_1667877142.302002,2022-11-07 19:12:22.302002,2022-11-12 19:12:22.302002,loc_7,green,c_639
8978,c_loc_15_comfort_1667877143.302002,2022-11-07 19:12:23.302002,2022-11-12 19:12:23.302002,loc_15,comfort,c_341
8979,c_loc_17_xl_1667877144.302002,2022-11-07 19:12:24.302002,2022-11-12 19:12:24.302002,loc_17,xl,c_200
8980,c_loc_10_green_1667877145.302002,2022-11-07 19:12:25.302002,2022-11-12 19:12:25.302002,loc_10,green,c_682
8981,c_loc_19_xl_1667877146.302002,2022-11-07 19:12:26.302002,2022-11-12 19:12:26.302002,loc_19,xl,c_328
8982,c_loc_11_comfort_1667877147.302002,2022-11-07 19:12:27.302002,2022-11-12 19:12:27.302002,loc_11,comfort,c_215
8983,c_loc_12_xl_1667877148.302002,2022-11-07 19:12:28.302002,2022-11-12 19:12:28.302002,loc_12,xl,c_671
8984,c_loc_0_green_1667877149.302002,2022-11-07 19:12:29.302002,2022-11-12 19:12:29.302002,loc_0,green,c_596
8985,c_loc_8_xl_1667877150.302002,2022-11-07 19:12:30.302002,2022-11-12 19:12:30.302002,loc_8,xl,c_796
8986,c_loc_13_green_1667877151.302002,2022-11-07 19:12:31.302002,2022-11-12 19:12:31.302002,loc_13,green,c_764
8987,c_loc_17_green_1667877152.302002,2022-11-07 19:12:32.302002,2022-11-12 19:12:32.302002,loc_17,green,c_234
8988,c_loc_2_comfort_1667877153.302002,2022-11-07 19:12:33.302002,2022-11-12 19:12:33.302002,loc_2,comfort,c_426
8989,c_loc_1_x_1667877154.302002,2022-11-07 19:12:34.302002,2022-11-12 19:12:34.302002,loc_1,x,c_124
8990,c_loc_11_comfort_1667877155.302002,2022-11-07 19:12:35.302002,2022-11-12 19:12:35.302002,loc_11,comfort,c_427
8991,c_loc_12_x_1667877156.302002,2022-11-07 19:12:36.302002,2022-11-12 19:12:36.302002,loc_12,x,c_414
8992,c_loc_4_xl_1667877157.302002,2022-11-07 19:12:37.302002,2022-11-12 19:12:37.302002,loc_4,xl,c_735
8993,c_loc_2_x_1667877158.302002,2022-11-07 19:12:38.302002,2022-11-12 19:12:38.302002,loc_2,x,c_158
8994,c_loc_3_xl_1667877159.302002,2022-11-07 19:12:39.302002,2022-11-12 19:12:39.302002,loc_3,xl,c_263
8995,c_loc_0_comfort_1667877160.302002,2022-11-07 19:12:40.302002,2022-11-12 19:12:40.302002,loc_0,comfort,c_631
8996,c_loc_7_xl_1667877161.302002,2022-11-07 19:12:41.302002,2022-11-12 19:12:41.302002,loc_7,xl,c_344
8997,c_loc_3_comfort_1667877162.302002,2022-11-07 19:12:42.302002,2022-11-12 19:12:42.302002,loc_3,comfort,c_293
8998,c_loc_6_comfort_1667877163.302002,2022-11-07 19:12:43.302002,2022-11-12 19:12:43.302002,loc_6,comfort,c_977
8999,c_loc_5_green_1667877164.302002,2022-11-07 19:12:44.302002,2022-11-12 19:12:44.302002,loc_5,green,c_95
9000,c_loc_15_comfort_1667877165.302002,2022-11-07 19:12:45.302002,2022-11-12 19:12:45.302002,loc_15,comfort,c_595
9001,c_loc_11_comfort_1667877166.302002,2022-11-07 19:12:46.302002,2022-11-12 19:12:46.302002,loc_11,comfort,c_729
9002,c_loc_17_xl_1667877167.302002,2022-11-07 19:12:47.302002,2022-11-12 19:12:47.302002,loc_17,xl,c_603
9003,c_loc_12_xl_1667877168.302002,2022-11-07 19:12:48.302002,2022-11-12 19:12:48.302002,loc_12,xl,c_57
9004,c_loc_4_x_1667877169.302002,2022-11-07 19:12:49.302002,2022-11-12 19:12:49.302002,loc_4,x,c_492
9005,c_loc_2_x_1667877170.302002,2022-11-07 19:12:50.302002,2022-11-12 19:12:50.302002,loc_2,x,c_932
9006,c_loc_6_green_1667877171.302002,2022-11-07 19:12:51.302002,2022-11-12 19:12:51.302002,loc_6,green,c_512
9007,c_loc_14_xl_1667877172.302002,2022-11-07 19:12:52.302002,2022-11-12 19:12:52.302002,loc_14,xl,c_0
9008,c_loc_1_xl_1667877173.302002,2022-11-07 19:12:53.302002,2022-11-12 19:12:53.302002,loc_1,xl,c_697
9009,c_loc_13_green_1667877174.302002,2022-11-07 19:12:54.302002,2022-11-12 19:12:54.302002,loc_13,green,c_886
9010,c_loc_16_x_1667877175.302002,2022-11-07 19:12:55.302002,2022-11-12 19:12:55.302002,loc_16,x,c_607
9011,c_loc_4_comfort_1667877176.302002,2022-11-07 19:12:56.302002,2022-11-12 19:12:56.302002,loc_4,comfort,c_108
9012,c_loc_19_green_1667877177.302002,2022-11-07 19:12:57.302002,2022-11-12 19:12:57.302002,loc_19,green,c_178
9013,c_loc_5_xl_1667877178.302002,2022-11-07 19:12:58.302002,2022-11-12 19:12:58.302002,loc_5,xl,c_878
9014,c_loc_18_green_1667877179.302002,2022-11-07 19:12:59.302002,2022-11-12 19:12:59.302002,loc_18,green,c_172
9015,c_loc_12_green_1667877180.302002,2022-11-07 19:13:00.302002,2022-11-12 19:13:00.302002,loc_12,green,c_656
9016,c_loc_1_comfort_1667877181.302002,2022-11-07 19:13:01.302002,2022-11-12 19:13:01.302002,loc_1,comfort,c_706
9017,c_loc_17_green_1667877182.302002,2022-11-07 19:13:02.302002,2022-11-12 19:13:02.302002,loc_17,green,c_298
9018,c_loc_5_comfort_1667877183.302002,2022-11-07 19:13:03.302002,2022-11-12 19:13:03.302002,loc_5,comfort,c_871
9019,c_loc_14_green_1667877184.302002,2022-11-07 19:13:04.302002,2022-11-12 19:13:04.302002,loc_14,green,c_949
9020,c_loc_17_green_1667877185.302002,2022-11-07 19:13:05.302002,2022-11-12 19:13:05.302002,loc_17,green,c_367
9021,c_loc_14_green_1667877186.302002,2022-11-07 19:13:06.302002,2022-11-12 19:13:06.302002,loc_14,green,c_720
9022,c_loc_11_green_1667877187.302002,2022-11-07 19:13:07.302002,2022-11-12 19:13:07.302002,loc_11,green,c_540
9023,c_loc_17_comfort_1667877188.302002,2022-11-07 19:13:08.302002,2022-11-12 19:13:08.302002,loc_17,comfort,c_398
9024,c_loc_1_xl_1667877189.302002,2022-11-07 19:13:09.302002,2022-11-12 19:13:09.302002,loc_1,xl,c_814
9025,c_loc_4_x_1667877190.302002,2022-11-07 19:13:10.302002,2022-11-12 19:13:10.302002,loc_4,x,c_639
9026,c_loc_8_x_1667877191.302002,2022-11-07 19:13:11.302002,2022-11-12 19:13:11.302002,loc_8,x,c_664
9027,c_loc_18_comfort_1667877192.302002,2022-11-07 19:13:12.302002,2022-11-12 19:13:12.302002,loc_18,comfort,c_127
9028,c_loc_14_x_1667877193.302002,2022-11-07 19:13:13.302002,2022-11-12 19:13:13.302002,loc_14,x,c_120
9029,c_loc_2_xl_1667877194.302002,2022-11-07 19:13:14.302002,2022-11-12 19:13:14.302002,loc_2,xl,c_342
9030,c_loc_7_xl_1667877195.302002,2022-11-07 19:13:15.302002,2022-11-12 19:13:15.302002,loc_7,xl,c_650
9031,c_loc_7_x_1667877196.302002,2022-11-07 19:13:16.302002,2022-11-12 19:13:16.302002,loc_7,x,c_100
9032,c_loc_4_xl_1667877197.302002,2022-11-07 19:13:17.302002,2022-11-12 19:13:17.302002,loc_4,xl,c_364
9033,c_loc_7_green_1667877198.302002,2022-11-07 19:13:18.302002,2022-11-12 19:13:18.302002,loc_7,green,c_615
9034,c_loc_15_xl_1667877199.302002,2022-11-07 19:13:19.302002,2022-11-12 19:13:19.302002,loc_15,xl,c_485
9035,c_loc_12_comfort_1667877200.302002,2022-11-07 19:13:20.302002,2022-11-12 19:13:20.302002,loc_12,comfort,c_683
9036,c_loc_12_x_1667877201.302002,2022-11-07 19:13:21.302002,2022-11-12 19:13:21.302002,loc_12,x,c_861
9037,c_loc_1_green_1667877202.302002,2022-11-07 19:13:22.302002,2022-11-12 19:13:22.302002,loc_1,green,c_290
9038,c_loc_2_green_1667877203.302002,2022-11-07 19:13:23.302002,2022-11-12 19:13:23.302002,loc_2,green,c_309
9039,c_loc_11_xl_1667877204.302002,2022-11-07 19:13:24.302002,2022-11-12 19:13:24.302002,loc_11,xl,c_692
9040,c_loc_13_green_1667877205.302002,2022-11-07 19:13:25.302002,2022-11-12 19:13:25.302002,loc_13,green,c_696
9041,c_loc_19_x_1667877206.302002,2022-11-07 19:13:26.302002,2022-11-12 19:13:26.302002,loc_19,x,c_296
9042,c_loc_5_comfort_1667877207.302002,2022-11-07 19:13:27.302002,2022-11-12 19:13:27.302002,loc_5,comfort,c_857
9043,c_loc_8_xl_1667877208.302002,2022-11-07 19:13:28.302002,2022-11-12 19:13:28.302002,loc_8,xl,c_685
9044,c_loc_6_xl_1667877209.302002,2022-11-07 19:13:29.302002,2022-11-12 19:13:29.302002,loc_6,xl,c_815
9045,c_loc_2_x_1667877210.302002,2022-11-07 19:13:30.302002,2022-11-12 19:13:30.302002,loc_2,x,c_893
9046,c_loc_1_comfort_1667877211.302002,2022-11-07 19:13:31.302002,2022-11-12 19:13:31.302002,loc_1,comfort,c_527
9047,c_loc_0_green_1667877212.302002,2022-11-07 19:13:32.302002,2022-11-12 19:13:32.302002,loc_0,green,c_991
9048,c_loc_4_xl_1667877213.302002,2022-11-07 19:13:33.302002,2022-11-12 19:13:33.302002,loc_4,xl,c_157
9049,c_loc_0_comfort_1667877214.302002,2022-11-07 19:13:34.302002,2022-11-12 19:13:34.302002,loc_0,comfort,c_969
9050,c_loc_8_xl_1667877215.302002,2022-11-07 19:13:35.302002,2022-11-12 19:13:35.302002,loc_8,xl,c_105
9051,c_loc_3_green_1667877216.302002,2022-11-07 19:13:36.302002,2022-11-12 19:13:36.302002,loc_3,green,c_844
9052,c_loc_18_comfort_1667877217.302002,2022-11-07 19:13:37.302002,2022-11-12 19:13:37.302002,loc_18,comfort,c_236
9053,c_loc_10_x_1667877218.302002,2022-11-07 19:13:38.302002,2022-11-12 19:13:38.302002,loc_10,x,c_88
9054,c_loc_11_x_1667877219.302002,2022-11-07 19:13:39.302002,2022-11-12 19:13:39.302002,loc_11,x,c_721
9055,c_loc_1_x_1667877220.302002,2022-11-07 19:13:40.302002,2022-11-12 19:13:40.302002,loc_1,x,c_472
9056,c_loc_11_green_1667877221.302002,2022-11-07 19:13:41.302002,2022-11-12 19:13:41.302002,loc_11,green,c_7
9057,c_loc_4_comfort_1667877222.302002,2022-11-07 19:13:42.302002,2022-11-12 19:13:42.302002,loc_4,comfort,c_746
9058,c_loc_2_xl_1667877223.302002,2022-11-07 19:13:43.302002,2022-11-12 19:13:43.302002,loc_2,xl,c_430
9059,c_loc_5_green_1667877224.302002,2022-11-07 19:13:44.302002,2022-11-12 19:13:44.302002,loc_5,green,c_872
9060,c_loc_0_xl_1667877225.302002,2022-11-07 19:13:45.302002,2022-11-12 19:13:45.302002,loc_0,xl,c_543
9061,c_loc_9_green_1667877226.302002,2022-11-07 19:13:46.302002,2022-11-12 19:13:46.302002,loc_9,green,c_11
9062,c_loc_8_xl_1667877227.302002,2022-11-07 19:13:47.302002,2022-11-12 19:13:47.302002,loc_8,xl,c_427
9063,c_loc_0_xl_1667877228.302002,2022-11-07 19:13:48.302002,2022-11-12 19:13:48.302002,loc_0,xl,c_85
9064,c_loc_7_comfort_1667877229.302002,2022-11-07 19:13:49.302002,2022-11-12 19:13:49.302002,loc_7,comfort,c_663
9065,c_loc_19_green_1667877230.302002,2022-11-07 19:13:50.302002,2022-11-12 19:13:50.302002,loc_19,green,c_516
9066,c_loc_15_comfort_1667877231.302002,2022-11-07 19:13:51.302002,2022-11-12 19:13:51.302002,loc_15,comfort,c_548
9067,c_loc_19_x_1667877232.302002,2022-11-07 19:13:52.302002,2022-11-12 19:13:52.302002,loc_19,x,c_671
9068,c_loc_4_comfort_1667877233.302002,2022-11-07 19:13:53.302002,2022-11-12 19:13:53.302002,loc_4,comfort,c_627
9069,c_loc_8_x_1667877234.302002,2022-11-07 19:13:54.302002,2022-11-12 19:13:54.302002,loc_8,x,c_407
9070,c_loc_12_x_1667877235.302002,2022-11-07 19:13:55.302002,2022-11-12 19:13:55.302002,loc_12,x,c_284
9071,c_loc_10_green_1667877236.302002,2022-11-07 19:13:56.302002,2022-11-12 19:13:56.302002,loc_10,green,c_819
9072,c_loc_6_x_1667877237.302002,2022-11-07 19:13:57.302002,2022-11-12 19:13:57.302002,loc_6,x,c_863
9073,c_loc_3_x_1667877238.302002,2022-11-07 19:13:58.302002,2022-11-12 19:13:58.302002,loc_3,x,c_635
9074,c_loc_10_comfort_1667877239.302002,2022-11-07 19:13:59.302002,2022-11-12 19:13:59.302002,loc_10,comfort,c_50
9075,c_loc_19_comfort_1667877240.302002,2022-11-07 19:14:00.302002,2022-11-12 19:14:00.302002,loc_19,comfort,c_371
9076,c_loc_19_x_1667877241.302002,2022-11-07 19:14:01.302002,2022-11-12 19:14:01.302002,loc_19,x,c_33
9077,c_loc_11_green_1667877242.302002,2022-11-07 19:14:02.302002,2022-11-12 19:14:02.302002,loc_11,green,c_978
9078,c_loc_19_xl_1667877243.302002,2022-11-07 19:14:03.302002,2022-11-12 19:14:03.302002,loc_19,xl,c_597
9079,c_loc_5_green_1667877244.302002,2022-11-07 19:14:04.302002,2022-11-12 19:14:04.302002,loc_5,green,c_89
9080,c_loc_12_green_1667877245.302002,2022-11-07 19:14:05.302002,2022-11-12 19:14:05.302002,loc_12,green,c_761
9081,c_loc_7_comfort_1667877246.302002,2022-11-07 19:14:06.302002,2022-11-12 19:14:06.302002,loc_7,comfort,c_689
9082,c_loc_0_xl_1667877247.302002,2022-11-07 19:14:07.302002,2022-11-12 19:14:07.302002,loc_0,xl,c_266
9083,c_loc_3_comfort_1667877248.302002,2022-11-07 19:14:08.302002,2022-11-12 19:14:08.302002,loc_3,comfort,c_348
9084,c_loc_18_x_1667877249.302002,2022-11-07 19:14:09.302002,2022-11-12 19:14:09.302002,loc_18,x,c_914
9085,c_loc_1_comfort_1667877250.302002,2022-11-07 19:14:10.302002,2022-11-12 19:14:10.302002,loc_1,comfort,c_275
9086,c_loc_8_green_1667877251.302002,2022-11-07 19:14:11.302002,2022-11-12 19:14:11.302002,loc_8,green,c_423
9087,c_loc_8_green_1667877252.302002,2022-11-07 19:14:12.302002,2022-11-12 19:14:12.302002,loc_8,green,c_424
9088,c_loc_10_x_1667877253.302002,2022-11-07 19:14:13.302002,2022-11-12 19:14:13.302002,loc_10,x,c_781
9089,c_loc_10_xl_1667877254.302002,2022-11-07 19:14:14.302002,2022-11-12 19:14:14.302002,loc_10,xl,c_436
9090,c_loc_14_comfort_1667877255.302002,2022-11-07 19:14:15.302002,2022-11-12 19:14:15.302002,loc_14,comfort,c_785
9091,c_loc_3_comfort_1667877256.302002,2022-11-07 19:14:16.302002,2022-11-12 19:14:16.302002,loc_3,comfort,c_479
9092,c_loc_8_green_1667877257.302002,2022-11-07 19:14:17.302002,2022-11-12 19:14:17.302002,loc_8,green,c_255
9093,c_loc_12_comfort_1667877258.302002,2022-11-07 19:14:18.302002,2022-11-12 19:14:18.302002,loc_12,comfort,c_778
9094,c_loc_6_comfort_1667877259.302002,2022-11-07 19:14:19.302002,2022-11-12 19:14:19.302002,loc_6,comfort,c_317
9095,c_loc_6_xl_1667877260.302002,2022-11-07 19:14:20.302002,2022-11-12 19:14:20.302002,loc_6,xl,c_879
9096,c_loc_10_xl_1667877261.302002,2022-11-07 19:14:21.302002,2022-11-12 19:14:21.302002,loc_10,xl,c_200
9097,c_loc_11_green_1667877262.302002,2022-11-07 19:14:22.302002,2022-11-12 19:14:22.302002,loc_11,green,c_497
9098,c_loc_9_x_1667877263.302002,2022-11-07 19:14:23.302002,2022-11-12 19:14:23.302002,loc_9,x,c_89
9099,c_loc_5_comfort_1667877264.302002,2022-11-07 19:14:24.302002,2022-11-12 19:14:24.302002,loc_5,comfort,c_584
9100,c_loc_18_xl_1667877265.302002,2022-11-07 19:14:25.302002,2022-11-12 19:14:25.302002,loc_18,xl,c_779
9101,c_loc_6_comfort_1667877266.302002,2022-11-07 19:14:26.302002,2022-11-12 19:14:26.302002,loc_6,comfort,c_302
9102,c_loc_8_xl_1667877267.302002,2022-11-07 19:14:27.302002,2022-11-12 19:14:27.302002,loc_8,xl,c_1
9103,c_loc_6_green_1667877268.302002,2022-11-07 19:14:28.302002,2022-11-12 19:14:28.302002,loc_6,green,c_121
9104,c_loc_11_comfort_1667877269.302002,2022-11-07 19:14:29.302002,2022-11-12 19:14:29.302002,loc_11,comfort,c_462
9105,c_loc_14_x_1667877270.302002,2022-11-07 19:14:30.302002,2022-11-12 19:14:30.302002,loc_14,x,c_72
9106,c_loc_19_x_1667877271.302002,2022-11-07 19:14:31.302002,2022-11-12 19:14:31.302002,loc_19,x,c_597
9107,c_loc_13_comfort_1667877272.302002,2022-11-07 19:14:32.302002,2022-11-12 19:14:32.302002,loc_13,comfort,c_691
9108,c_loc_11_comfort_1667877273.302002,2022-11-07 19:14:33.302002,2022-11-12 19:14:33.302002,loc_11,comfort,c_67
9109,c_loc_17_green_1667877274.302002,2022-11-07 19:14:34.302002,2022-11-12 19:14:34.302002,loc_17,green,c_919
9110,c_loc_14_green_1667877275.302002,2022-11-07 19:14:35.302002,2022-11-12 19:14:35.302002,loc_14,green,c_357
9111,c_loc_9_green_1667877276.302002,2022-11-07 19:14:36.302002,2022-11-12 19:14:36.302002,loc_9,green,c_428
9112,c_loc_7_green_1667877277.302002,2022-11-07 19:14:37.302002,2022-11-12 19:14:37.302002,loc_7,green,c_630
9113,c_loc_3_comfort_1667877278.302002,2022-11-07 19:14:38.302002,2022-11-12 19:14:38.302002,loc_3,comfort,c_860
9114,c_loc_17_comfort_1667877279.302002,2022-11-07 19:14:39.302002,2022-11-12 19:14:39.302002,loc_17,comfort,c_598
9115,c_loc_17_x_1667877280.302002,2022-11-07 19:14:40.302002,2022-11-12 19:14:40.302002,loc_17,x,c_170
9116,c_loc_9_green_1667877281.302002,2022-11-07 19:14:41.302002,2022-11-12 19:14:41.302002,loc_9,green,c_434
9117,c_loc_8_xl_1667877282.302002,2022-11-07 19:14:42.302002,2022-11-12 19:14:42.302002,loc_8,xl,c_560
9118,c_loc_2_green_1667877283.302002,2022-11-07 19:14:43.302002,2022-11-12 19:14:43.302002,loc_2,green,c_334
9119,c_loc_9_green_1667877284.302002,2022-11-07 19:14:44.302002,2022-11-12 19:14:44.302002,loc_9,green,c_3
9120,c_loc_10_green_1667877285.302002,2022-11-07 19:14:45.302002,2022-11-12 19:14:45.302002,loc_10,green,c_465
9121,c_loc_6_x_1667877286.302002,2022-11-07 19:14:46.302002,2022-11-12 19:14:46.302002,loc_6,x,c_635
9122,c_loc_17_green_1667877287.302002,2022-11-07 19:14:47.302002,2022-11-12 19:14:47.302002,loc_17,green,c_967
9123,c_loc_15_xl_1667877288.302002,2022-11-07 19:14:48.302002,2022-11-12 19:14:48.302002,loc_15,xl,c_329
9124,c_loc_8_green_1667877289.302002,2022-11-07 19:14:49.302002,2022-11-12 19:14:49.302002,loc_8,green,c_57
9125,c_loc_14_comfort_1667877290.302002,2022-11-07 19:14:50.302002,2022-11-12 19:14:50.302002,loc_14,comfort,c_538
9126,c_loc_8_green_1667877291.302002,2022-11-07 19:14:51.302002,2022-11-12 19:14:51.302002,loc_8,green,c_73
9127,c_loc_8_green_1667877292.302002,2022-11-07 19:14:52.302002,2022-11-12 19:14:52.302002,loc_8,green,c_464
9128,c_loc_13_comfort_1667877293.302002,2022-11-07 19:14:53.302002,2022-11-12 19:14:53.302002,loc_13,comfort,c_594
9129,c_loc_7_xl_1667877294.302002,2022-11-07 19:14:54.302002,2022-11-12 19:14:54.302002,loc_7,xl,c_109
9130,c_loc_0_xl_1667877295.302002,2022-11-07 19:14:55.302002,2022-11-12 19:14:55.302002,loc_0,xl,c_717
9131,c_loc_11_x_1667877296.302002,2022-11-07 19:14:56.302002,2022-11-12 19:14:56.302002,loc_11,x,c_941
9132,c_loc_12_comfort_1667877297.302002,2022-11-07 19:14:57.302002,2022-11-12 19:14:57.302002,loc_12,comfort,c_265
9133,c_loc_14_comfort_1667877298.302002,2022-11-07 19:14:58.302002,2022-11-12 19:14:58.302002,loc_14,comfort,c_482
9134,c_loc_18_xl_1667877299.302002,2022-11-07 19:14:59.302002,2022-11-12 19:14:59.302002,loc_18,xl,c_475
9135,c_loc_7_x_1667877300.302002,2022-11-07 19:15:00.302002,2022-11-12 19:15:00.302002,loc_7,x,c_376
9136,c_loc_18_xl_1667877301.302002,2022-11-07 19:15:01.302002,2022-11-12 19:15:01.302002,loc_18,xl,c_787
9137,c_loc_16_green_1667877302.302002,2022-11-07 19:15:02.302002,2022-11-12 19:15:02.302002,loc_16,green,c_27
9138,c_loc_16_green_1667877303.302002,2022-11-07 19:15:03.302002,2022-11-12 19:15:03.302002,loc_16,green,c_600
9139,c_loc_16_xl_1667877304.302002,2022-11-07 19:15:04.302002,2022-11-12 19:15:04.302002,loc_16,xl,c_167
9140,c_loc_9_comfort_1667877305.302002,2022-11-07 19:15:05.302002,2022-11-12 19:15:05.302002,loc_9,comfort,c_984
9141,c_loc_1_x_1667877306.302002,2022-11-07 19:15:06.302002,2022-11-12 19:15:06.302002,loc_1,x,c_786
9142,c_loc_10_comfort_1667877307.302002,2022-11-07 19:15:07.302002,2022-11-12 19:15:07.302002,loc_10,comfort,c_707
9143,c_loc_16_green_1667877308.302002,2022-11-07 19:15:08.302002,2022-11-12 19:15:08.302002,loc_16,green,c_539
9144,c_loc_9_x_1667877309.302002,2022-11-07 19:15:09.302002,2022-11-12 19:15:09.302002,loc_9,x,c_601
9145,c_loc_2_x_1667877310.302002,2022-11-07 19:15:10.302002,2022-11-12 19:15:10.302002,loc_2,x,c_4
9146,c_loc_15_xl_1667877311.302002,2022-11-07 19:15:11.302002,2022-11-12 19:15:11.302002,loc_15,xl,c_956
9147,c_loc_1_comfort_1667877312.302002,2022-11-07 19:15:12.302002,2022-11-12 19:15:12.302002,loc_1,comfort,c_726
9148,c_loc_6_x_1667877313.302002,2022-11-07 19:15:13.302002,2022-11-12 19:15:13.302002,loc_6,x,c_326
9149,c_loc_11_x_1667877314.302002,2022-11-07 19:15:14.302002,2022-11-12 19:15:14.302002,loc_11,x,c_199
9150,c_loc_3_green_1667877315.302002,2022-11-07 19:15:15.302002,2022-11-12 19:15:15.302002,loc_3,green,c_93
9151,c_loc_5_green_1667877316.302002,2022-11-07 19:15:16.302002,2022-11-12 19:15:16.302002,loc_5,green,c_727
9152,c_loc_16_xl_1667877317.302002,2022-11-07 19:15:17.302002,2022-11-12 19:15:17.302002,loc_16,xl,c_671
9153,c_loc_17_green_1667877318.302002,2022-11-07 19:15:18.302002,2022-11-12 19:15:18.302002,loc_17,green,c_595
9154,c_loc_8_comfort_1667877319.302002,2022-11-07 19:15:19.302002,2022-11-12 19:15:19.302002,loc_8,comfort,c_404
9155,c_loc_18_xl_1667877320.302002,2022-11-07 19:15:20.302002,2022-11-12 19:15:20.302002,loc_18,xl,c_522
9156,c_loc_17_comfort_1667877321.302002,2022-11-07 19:15:21.302002,2022-11-12 19:15:21.302002,loc_17,comfort,c_262
9157,c_loc_5_xl_1667877322.302002,2022-11-07 19:15:22.302002,2022-11-12 19:15:22.302002,loc_5,xl,c_630
9158,c_loc_11_green_1667877323.302002,2022-11-07 19:15:23.302002,2022-11-12 19:15:23.302002,loc_11,green,c_56
9159,c_loc_17_comfort_1667877324.302002,2022-11-07 19:15:24.302002,2022-11-12 19:15:24.302002,loc_17,comfort,c_120
9160,c_loc_3_x_1667877325.302002,2022-11-07 19:15:25.302002,2022-11-12 19:15:25.302002,loc_3,x,c_994
9161,c_loc_16_comfort_1667877326.302002,2022-11-07 19:15:26.302002,2022-11-12 19:15:26.302002,loc_16,comfort,c_671
9162,c_loc_11_xl_1667877327.302002,2022-11-07 19:15:27.302002,2022-11-12 19:15:27.302002,loc_11,xl,c_544
9163,c_loc_15_green_1667877328.302002,2022-11-07 19:15:28.302002,2022-11-12 19:15:28.302002,loc_15,green,c_979
9164,c_loc_10_comfort_1667877329.302002,2022-11-07 19:15:29.302002,2022-11-12 19:15:29.302002,loc_10,comfort,c_725
9165,c_loc_4_xl_1667877330.302002,2022-11-07 19:15:30.302002,2022-11-12 19:15:30.302002,loc_4,xl,c_698
9166,c_loc_7_x_1667877331.302002,2022-11-07 19:15:31.302002,2022-11-12 19:15:31.302002,loc_7,x,c_796
9167,c_loc_13_x_1667877332.302002,2022-11-07 19:15:32.302002,2022-11-12 19:15:32.302002,loc_13,x,c_832
9168,c_loc_2_comfort_1667877333.302002,2022-11-07 19:15:33.302002,2022-11-12 19:15:33.302002,loc_2,comfort,c_975
9169,c_loc_15_green_1667877334.302002,2022-11-07 19:15:34.302002,2022-11-12 19:15:34.302002,loc_15,green,c_232
9170,c_loc_19_green_1667877335.302002,2022-11-07 19:15:35.302002,2022-11-12 19:15:35.302002,loc_19,green,c_312
9171,c_loc_18_x_1667877336.302002,2022-11-07 19:15:36.302002,2022-11-12 19:15:36.302002,loc_18,x,c_182
9172,c_loc_12_xl_1667877337.302002,2022-11-07 19:15:37.302002,2022-11-12 19:15:37.302002,loc_12,xl,c_813
9173,c_loc_3_x_1667877338.302002,2022-11-07 19:15:38.302002,2022-11-12 19:15:38.302002,loc_3,x,c_824
9174,c_loc_11_xl_1667877339.302002,2022-11-07 19:15:39.302002,2022-11-12 19:15:39.302002,loc_11,xl,c_56
9175,c_loc_5_comfort_1667877340.302002,2022-11-07 19:15:40.302002,2022-11-12 19:15:40.302002,loc_5,comfort,c_0
9176,c_loc_14_x_1667877341.302002,2022-11-07 19:15:41.302002,2022-11-12 19:15:41.302002,loc_14,x,c_725
9177,c_loc_6_xl_1667877342.302002,2022-11-07 19:15:42.302002,2022-11-12 19:15:42.302002,loc_6,xl,c_813
9178,c_loc_6_xl_1667877343.302002,2022-11-07 19:15:43.302002,2022-11-12 19:15:43.302002,loc_6,xl,c_51
9179,c_loc_19_green_1667877344.302002,2022-11-07 19:15:44.302002,2022-11-12 19:15:44.302002,loc_19,green,c_323
